nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.4872271716594696,0.5774209499359131,0.8527312278747559,0.22875436273079489,0.01733487844467163,0.007225096225738525,1.9050118726816825,0.23234592297299198,0.2251628024885978,0.524471253156662,0.3402040511369705,0.12666144967079163,0.0,0.9785595182398328,0.7027393877506256,focused,engaged
0.48005014657974243,0.5834623575210571,0.8231889009475708,0.07203623915411814,0.026772111654281616,0.0015230178833007812,2.1534907299606534,0.07504408864974468,0.0690283896584916,0.5162510424852371,0.3270922631025315,0.13444679975509644,1.0,0.9614888697697196,0.6800402998924255,focused,engaged
0.48167118430137634,0.5964001417160034,0.8170936703681946,0.10391837554324987,0.03856712579727173,0.0019215941429138184,2.2424679416810647,0.09344459407706052,0.11439215700943921,0.4949004054069519,0.33775842785835264,0.12792208790779114,1.0,0.9620854594414073,0.6792826950550079,focused,engaged
0.48165881633758545,0.5704851150512695,0.8039050698280334,0.2716765644487851,0.034611284732818604,0.000920712947845459,2.0214770538525153,0.26384947285133514,0.27950365604623495,0.471855103969574,0.33501720130443574,0.11905825138092041,0.0,0.9775052062581375,0.666366457939148,focused,engaged
0.5007997751235962,0.5603617429733276,0.8658640384674072,0.28133549943280506,0.0052717626094818115,0.0012913942337036133,1.7973329210967952,0.2905346366032582,0.27213636226235194,0.5490911304950714,0.3398370236158371,0.1324567198753357,0.0,0.9835450124178944,0.7029730081558228,focused,engaged
0.5039018392562866,0.5419270396232605,0.8484238982200623,0.28381204417146844,0.005253314971923828,0.002032041549682617,1.7942856639504012,0.2985589586090826,0.26906512973385427,0.5499447137117386,0.3223032742738724,0.13002002239227295,0.0,0.9850970833766609,0.6876432001590729,focused,engaged
0.47445952892303467,0.584593653678894,0.8389711380004883,0.2761678360264283,0.03135916590690613,0.0010262131690979004,2.0165336498890483,0.2638181219747144,0.2885175500781422,0.5129627734422684,0.338153088092804,0.1280285120010376,0.0,0.982066173670233,0.6891650557518005,focused,engaged
0.4934716820716858,0.5697170495986938,0.877613365650177,0.2984495866730849,0.0040708184242248535,0.0006642341613769531,1.814893044514957,0.30362899977990143,0.2932701735662684,0.5588006973266602,0.3374560058116913,0.13477051258087158,0.0,0.9846779835416272,0.70951047539711,focused,engaged
0.482116162776947,0.5710676312446594,0.8044735193252563,0.25090586122785036,0.03468099236488342,0.0008600950241088867,2.0134550694283115,0.2527272708084899,0.24908445164721085,0.4699542820453644,0.3378109484910965,0.11805027723312378,0.0,0.9811324787619696,0.6673426628112793,focused,engaged
0.47567492723464966,0.5817887783050537,0.8170188665390015,0.27371374503701273,0.038578808307647705,0.0008644461631774902,2.028483794954124,0.26470170510743074,0.2827257849665948,0.4771624505519867,0.3439738392829895,0.12029129266738892,0.0,0.9605168614557187,0.6790352165699005,focused,engaged
